CHROM	BIN_START	BIN_END	EXP_HET	OBS_HET	TREATMENT
NC_035781.1	17945186	17945686	0.1313815789	0.1552631579	CONCON
NC_035781.1	17945686	17946186	0.257375	0.325	CONCON
NC_035781.1	17946686	17947186	0.12328125	0.12875	CONCON
NC_035781.1	17947186	17947686	0.1275	0.1	CONCON
NC_035781.1	17947686	17948186	0.21875	0.25	CONCON
NC_035781.1	17948686	17949186	0.1027380952	0.1238095238	CONCON
NC_035781.1	17949686	17950186	0.2509166667	0.29	CONCON
NC_035781.1	17950186	17950686	0.1360625	0.1325	CONCON
NC_035781.1	17950686	17951186	0.1404807692	0.15	CONCON
NC_035781.1	17951186	17951686	0.1285	0.1533333333	CONCON
NC_035781.1	17951686	17952186	0.1355416667	0.165	CONCON
NC_035781.1	17952186	17952686	0.1999264706	0.2382352941	CONCON
NC_035781.1	17952686	17953186	0.1373648649	0.1459459459	CONCON
NC_035781.1	17953186	17953686	0.09786458333	0.1083333333	CONCON
NC_035781.1	17953686	17954186	0.1228316327	0.1316326531	CONCON
NC_035781.1	17954186	17954686	0.1239102564	0.1461538462	CONCON
NC_035781.1	17954686	17955186	0.2199375	0.2575	CONCON
NC_035781.1	17955186	17955686	0.2552884615	0.2653846154	CONCON
NC_035781.1	17955686	17956186	0.2383231707	0.2182926829	CONCON
NC_035781.1	17956186	17956686	0.2014506173	0.1901234568	CONCON
NC_035781.1	17956686	17957186	0.2167164179	0.2089552239	CONCON
NC_035781.1	17957186	17957686	0.1761647727	0.1965909091	CONCON
NC_035781.1	17957686	17958186	0.2250925926	0.2555555556	CONCON
NC_035781.1	17958186	17958686	0.1466891892	0.1486486486	CONCON
NC_035781.1	17958686	17959186	0.1476339286	0.1625	CONCON
NC_035781.1	17959186	17959686	0.2835416667	0.325	CONCON
NC_035781.1	17959686	17960186	0.2522794118	0.3205882353	CONCON
NC_035781.1	17960186	17960686	0.1390178571	0.1464285714	CONCON
NC_035781.1	17960686	17961186	0.1990086207	0.25	CONCON
NC_035781.1	17961186	17961686	0.163125	0.1916666667	CONCON
NC_035781.1	17961686	17962186	0.2316447368	0.2552631579	CONCON
NC_035781.1	17962186	17962686	0.1988888889	0.2422222222	CONCON
NC_035781.1	17962686	17963186	0.1651736111	0.1916666667	CONCON
NC_035781.1	17963186	17963686	0.1454545455	0.1636363636	CONCON
NC_035781.1	17963686	17964186	0.1706377551	0.1969387755	CONCON
NC_035781.1	17964186	17964686	0.2897727273	0.2954545455	CONCON
NC_035781.1	17964686	17965186	0.17421875	0.19375	CONCON
NC_035781.1	19669069	19669569	0.1340909091	0.1636363636	CONCON
NC_035781.1	19669569	19670069	0.1554166667	0.1833333333	CONCON
NC_035781.1	19671069	19671569	0.1471875	0.1875	CONCON
NC_035781.1	19671569	19672069	0.1656617647	0.2029411765	CONCON
NC_035781.1	19672069	19672569	0.1819642857	0.2214285714	CONCON
NC_035781.1	19672569	19673069	0.1599342105	0.1921052632	CONCON
NC_035781.1	19673069	19673569	0.18535	0.222	CONCON
NC_035781.1	19673569	19674069	0.2597348485	0.2984848485	CONCON
NC_035781.1	19674069	19674569	0.122	0.136	CONCON
NC_035781.1	19674569	19675069	0.2128289474	0.2684210526	CONCON
NC_035781.1	19675069	19675569	0.2561309524	0.3285714286	CONCON
NC_035781.1	19675569	19676069	0.2605357143	0.3071428571	CONCON
NC_035781.1	19676069	19676569	0.2114473684	0.2631578947	CONCON
NC_035781.1	19676569	19677069	0.1812	0.208	CONCON
NC_035781.1	19677069	19677569	0.166744186	0.1790697674	CONCON
NC_035781.1	19677569	19678069	0.184612069	0.2086206897	CONCON
NC_035781.1	19678069	19678569	0.1779807692	0.2076923077	CONCON
NC_035781.1	19678569	19679069	0.1501293103	0.174137931	CONCON
NC_035781.1	19679069	19679569	0.1496130952	0.175	CONCON
NC_035781.1	19679569	19680069	0.1849537037	0.2055555556	CONCON
NC_035781.1	19680069	19680569	0.1476041667	0.1791666667	CONCON
NC_035781.1	19680569	19681069	0.1228240741	0.1314814815	CONCON
NC_035781.1	19681069	19681569	0.1411574074	0.1722222222	CONCON
NC_035781.1	19681569	19682069	0.2515086207	0.3224137931	CONCON
NC_035781.1	19682069	19682569	0.1727302632	0.1986842105	CONCON
NC_035781.1	19682569	19683069	0.15	0.165	CONCON
NC_035781.1	19683069	19683569	0.1944565217	0.2239130435	CONCON
NC_035781.1	19683569	19684069	0.2539732143	0.2946428571	CONCON
NC_035781.1	19684069	19684569	0.2671323529	0.3088235294	CONCON
NC_035781.1	19684569	19685069	0.1755681818	0.2015151515	CONCON
NC_035781.1	19685069	19685569	0.1796527778	0.2083333333	CONCON
NC_035781.1	19685569	19686069	0.242347561	0.2817073171	CONCON
NC_035781.1	19686069	19686569	0.2870192308	0.3551282051	CONCON
NC_035781.1	19686569	19687069	0.1862053571	0.2339285714	CONCON
NC_035781.1	19687069	19687569	0.2674166667	0.3433333333	CONCON
NC_035781.1	19687569	19688069	0.1981896552	0.2413793103	CONCON
NC_035781.1	19688069	19688569	0.2190277778	0.2648148148	CONCON
NC_035781.1	19688569	19689069	0.16765625	0.1979166667	CONCON
NC_035781.1	19689069	19689569	0.1959469697	0.2439393939	CONCON
NC_035781.1	19689569	19690069	0.3302	0.4	CONCON
NC_035781.1	19690069	19690569	0.1494444444	0.1722222222	CONCON
NC_035781.1	19690569	19691069	0.23875	0.2633333333	CONCON
NC_035781.1	19691069	19691569	0.2120108696	0.2434782609	CONCON
NC_035781.1	19691569	19692069	0.1541865079	0.1738095238	CONCON
NC_035781.1	19692069	19692569	0.2439642857	0.2814285714	CONCON
NC_035781.1	19692569	19693069	0.1561805556	0.1805555556	CONCON
NC_035781.1	19693069	19693569	0.2462053571	0.3160714286	CONCON
NC_035781.1	19693569	19694069	0.315625	0.4130952381	CONCON
NC_035781.1	19694069	19694569	0.1801875	0.235	CONCON
NC_035781.1	19694569	19695069	0.139137931	0.1551724138	CONCON
NC_035781.1	19695069	19695569	0.1774609375	0.2171875	CONCON
NC_035781.1	19695569	19696069	0.1703915663	0.1963855422	CONCON
NC_035781.1	19696069	19696569	0.1607570423	0.1908450704	CONCON
NC_035781.1	19696569	19697069	0.1725714286	0.2042857143	CONCON
NC_035781.1	19697069	19697569	0.1936383929	0.2258928571	CONCON
NC_035781.1	19697569	19698069	0.1739144737	0.2118421053	CONCON
NC_035781.1	19698069	19698569	0.1589285714	0.1928571429	CONCON
NC_035781.1	19698569	19699069	0.2094594595	0.2459459459	CONCON
NC_035781.1	19699069	19699569	0.2634090909	0.2863636364	CONCON
NC_035781.1	20193052	20193552	0.08130434783	0.09130434783	CONCON
NC_035781.1	20193552	20194052	0.13775	0.15	CONCON
NC_035781.1	20194052	20194552	0.1514285714	0.1742857143	CONCON
NC_035781.1	20194552	20195052	0.2482142857	0.3285714286	CONCON
NC_035781.1	20195052	20195552	0.1214583333	0.1416666667	CONCON
NC_035781.1	20195552	20196052	0.1126785714	0.1214285714	CONCON
NC_035781.1	20196052	20196552	0.0915625	0.1125	CONCON
NC_035781.1	20196552	20197052	0.09340277778	0.1138888889	CONCON
NC_035781.1	20198052	20198552	0.040625	0.04166666667	CONCON
NC_035781.1	20198552	20199052	0.1139583333	0.1416666667	CONCON
NC_035781.1	20199052	20199552	0.2573828125	0.3203125	CONCON
NC_035781.1	20199552	20200052	0.2950641026	0.4	CONCON
NC_035781.1	20200052	20200552	0.2126488095	0.2702380952	CONCON
NC_035781.1	20200552	20201052	0.27484375	0.36875	CONCON
NC_035781.1	20201052	20201552	0.14953125	0.1916666667	CONCON
NC_035781.1	20201552	20202052	0.1770955882	0.2455882353	CONCON
NC_035781.1	20202052	20202552	0.2273026316	0.2973684211	CONCON
NC_035781.1	20202552	20203052	0.1820673077	0.2480769231	CONCON
NC_035781.1	20203052	20203552	0.1879375	0.2425	CONCON
NC_035781.1	20203552	20204052	0.281375	0.335	CONCON
NC_035781.1	20204052	20204552	0.1613586957	0.202173913	CONCON
NC_035781.1	20204552	20205052	0.2282142857	0.3	CONCON
NC_035781.1	20205052	20205552	0.13765625	0.16875	CONCON
NC_035781.1	20205552	20206052	0.27171875	0.31875	CONCON
NC_035781.1	20206052	20206552	0.1896710526	0.2263157895	CONCON
NC_035781.1	20206552	20207052	0.1778928571	0.2128571429	CONCON
NC_035781.1	20207052	20207552	0.18125	0.1972972973	CONCON
NC_035781.1	20207552	20208052	0.2002083333	0.2145833333	CONCON
NC_035781.1	20208052	20208552	0.2279411765	0.2529411765	CONCON
NC_035781.1	20208552	20209052	0.13875	0.15	CONCON
NC_035781.1	20209052	20209552	0.1514540816	0.1744897959	CONCON
NC_035781.1	20209552	20210052	0.2039912281	0.2596491228	CONCON
NC_035781.1	20210052	20210552	0.2174590164	0.2655737705	CONCON
NC_035781.1	20210552	20211052	0.2417763158	0.2868421053	CONCON
NC_035781.1	20211052	20211552	0.1558455882	0.1779411765	CONCON
NC_035781.1	20211552	20212052	0.1032894737	0.1026315789	CONCON
NC_035781.1	20212052	20212552	0.2065909091	0.2424242424	CONCON
NC_035781.1	20212552	20213052	0.1978571429	0.2238095238	CONCON
NC_035781.1	20213052	20213552	0.070625	0.075	CONCON
NC_035781.1	20214052	20214552	0.326875	0.425	CONCON
NC_035781.1	20214552	20215052	0.1183705357	0.1241071429	CONCON
NC_035781.1	20215052	20215552	0.1550797872	0.1840425532	CONCON
NC_035781.1	20215552	20216052	0.1627777778	0.1888888889	CONCON
NC_035781.1	20216052	20216552	0.1890116279	0.1837209302	CONCON
NC_035781.1	20216552	20217052	0.20995	0.224	CONCON
NC_035781.1	20217052	20217552	0.1865301724	0.2025862069	CONCON
NC_035781.1	20217552	20218052	0.1979375	0.2375	CONCON
NC_035781.1	20218052	20218552	0.1849193548	0.1967741935	CONCON
NC_035781.1	20218552	20219052	0.1610984848	0.1833333333	CONCON
NC_035781.1	20219052	20219552	0.1938425926	0.2166666667	CONCON
NC_035781.1	20219552	20220052	0.1745945946	0.2054054054	CONCON
NC_035781.1	20220052	20220552	0.1602083333	0.1861111111	CONCON
NC_035781.1	20220552	20221052	0.2212037037	0.2555555556	CONCON
NC_035781.1	20221052	20221552	0.216875	0.25	CONCON
NC_035781.1	20221552	20222052	0.2561458333	0.2791666667	CONCON
NC_035781.1	20222052	20222552	0.4436458333	0.5208333333	CONCON
NC_035781.1	20222552	20223052	0.144847561	0.1670731707	CONCON
NC_035781.1	20223052	20223552	0.1464705882	0.1735294118	CONCON
NC_035781.1	20223552	20224052	0.1245673077	0.1403846154	CONCON
NC_035781.1	20224052	20224552	0.2054166667	0.2666666667	CONCON
NC_035781.1	20224552	20225052	0.151875	0.175	CONCON
NC_035781.1	20225052	20225552	0.274673913	0.347826087	CONCON
NC_035781.1	20225552	20226052	0.2297368421	0.2894736842	CONCON
NC_035781.1	20226052	20226552	0.1834166667	0.2033333333	CONCON
NC_035781.1	20226552	20227052	0.1339772727	0.1545454545	CONCON
NC_035781.1	20227052	20227552	0.2008254717	0.2216981132	CONCON
NC_035781.1	20227552	20228052	0.1744852941	0.1970588235	CONCON
NC_035781.1	20228052	20228552	0.2411046512	0.2627906977	CONCON
NC_035781.1	20228552	20229052	0.1795	0.212	CONCON
NC_035781.1	20229052	20229552	0.182804878	0.2170731707	CONCON
NC_035781.1	20229552	20230052	0.1994021739	0.2282608696	CONCON
NC_035781.1	20230052	20230552	0.28225	0.3	CONCON
NC_035781.1	20230552	20231052	0.1975735294	0.2441176471	CONCON
NC_035781.1	20231052	20231552	0.1732291667	0.2375	CONCON
NC_035781.1	20231552	20232052	0.1843872549	0.2245098039	CONCON
NC_035781.1	20232052	20232552	0.16484375	0.19875	CONCON
NC_035781.1	20232552	20233052	0.188452381	0.2142857143	CONCON
NC_035781.1	20904699	20905199	0.13375	0.15	CONCON
NC_035781.1	20905199	20905699	0.22	0.2833333333	CONCON
NC_035781.1	20905699	20906199	0.2340909091	0.2909090909	CONCON
NC_035781.1	20906199	20906699	0.335	0.4	CONCON
NC_035781.1	20906699	20907199	0.169	0.22	CONCON
NC_035781.1	20907199	20907699	0.1705357143	0.1928571429	CONCON
NC_035781.1	20907699	20908199	0.2010227273	0.25	CONCON
NC_035781.1	20908199	20908699	0.1995	0.24	CONCON
NC_035781.1	20908699	20909199	0.1986458333	0.2375	CONCON
NC_035781.1	20909199	20909699	0.2045535714	0.2178571429	CONCON
NC_035781.1	20909699	20910199	0.09020833333	0.09166666667	CONCON
NC_035781.1	20910199	20910699	0.2055357143	0.2357142857	CONCON
NC_035781.1	20910699	20911199	0.138125	0.175	CONCON
NC_035781.1	20911199	20911699	0.13375	0.15	CONCON
NC_035781.1	20911699	20912199	0.2635	0.34	CONCON
NC_035781.1	20912199	20912699	0.3032638889	0.3527777778	CONCON
NC_035781.1	20912699	20913199	0.279375	0.3375	CONCON
NC_035781.1	20913199	20913699	0.1509375	0.1875	CONCON
NC_035781.1	20913699	20914199	0.1695192308	0.1961538462	CONCON
NC_035781.1	20914199	20914699	0.2034722222	0.2388888889	CONCON
NC_035781.1	20914699	20915199	0.27075	0.33	CONCON
NC_035781.1	20915199	20915699	0.1554166667	0.1944444444	CONCON
NC_035781.1	20915699	20916199	0.388125	0.5	CONCON
NC_035781.1	20916199	20916699	0.2854166667	0.3333333333	CONCON
NC_035781.1	20916699	20917199	0.1234375	0.1125	CONCON
NC_035781.1	20917199	20917699	0.384	0.46	CONCON
NC_035781.1	20917699	20918199	0.28984375	0.36875	CONCON
NC_035781.1	20918199	20918699	0.30625	0.35	CONCON
NC_035781.1	20918699	20919199	0.3481730769	0.3961538462	CONCON
NC_035781.1	20919199	20919699	0.401875	0.425	CONCON
NC_035781.1	20919699	20920199	0.1477777778	0.1888888889	CONCON
NC_035781.1	20920199	20920699	0.3140909091	0.4363636364	CONCON
NC_035781.1	20920699	20921199	0.360125	0.425	CONCON
NC_035781.1	20921199	20921699	0.3258035714	0.4107142857	CONCON
NC_035781.1	20921699	20922199	0.2735	0.28	CONCON
NC_035781.1	20922199	20922699	0.22375	0.25	CONCON
NC_035781.1	20922699	20923199	0.3875	0.5	CONCON
NC_035781.1	20923199	20923699	0.2352272727	0.3090909091	CONCON
NC_035781.1	20923699	20924199	0.23125	0.25	CONCON
NC_035781.1	20924199	20924699	0.1709722222	0.2055555556	CONCON
NC_035781.1	20924699	20925199	0.2405555556	0.2666666667	CONCON
NC_035781.1	20925199	20925699	0.3651136364	0.3954545455	CONCON
NC_035781.1	20925699	20926199	0.241875	0.265	CONCON
NC_035781.1	20926199	20926699	0.2576785714	0.25	CONCON
NC_035781.1	20926699	20927199	0.245625	0.275	CONCON
NC_035781.1	20927199	20927699	0.13625	0.15	CONCON
NC_035781.1	20927699	20928199	0.2833333333	0.2777777778	CONCON
NC_035781.1	20928199	20928699	0.2375	0.2909090909	CONCON
NC_035781.1	20928699	20929199	0.2703846154	0.3615384615	CONCON
NC_035781.1	20929199	20929699	0.35625	0.525	CONCON
NC_035781.1	20929699	20930199	0.2227083333	0.275	CONCON
NC_035781.1	20932199	20932699	0.37125	0.6	CONCON
NC_035781.1	20932699	20933199	0.1561666667	0.1933333333	CONCON
NC_035781.1	20933199	20933699	0.1751666667	0.22	CONCON
NC_035781.1	20933699	20934199	0.2394642857	0.3071428571	CONCON
NC_035781.1	20934199	20934699	0.1213541667	0.1625	CONCON
NC_035781.1	20934699	20935199	0.2510416667	0.375	CONCON
NC_035781.1	20935199	20935699	0.2658333333	0.3	CONCON
NC_035781.1	20935699	20936199	0.2314583333	0.325	CONCON
NC_035781.1	20936199	20936699	0.1144230769	0.1384615385	CONCON
NC_035781.1	20936699	20937199	0.3208928571	0.4071428571	CONCON
NC_035781.1	20937699	20938199	0.2604545455	0.3636363636	CONCON
NC_035781.1	20938699	20939199	0.18125	0.2833333333	CONCON
NC_035781.1	20939199	20939699	0.2999038462	0.3807692308	CONCON
NC_035781.1	20939699	20940199	0.126375	0.165	CONCON
NC_035781.1	20940199	20940699	0.3233333333	0.3733333333	CONCON
NC_035781.1	20940699	20941199	0	0	CONCON
NC_035781.1	20941199	20941699	0.13234375	0.14375	CONCON
NC_035781.1	20941699	20942199	0.1321875	0.2125	CONCON
NC_035781.1	20942199	20942699	0.2419642857	0.3071428571	CONCON
NC_035781.1	20942699	20943199	0.1919642857	0.25	CONCON
NC_035781.1	20943199	20943699	0.329	0.42	CONCON
NC_035781.1	20943699	20944199	0.2026785714	0.25	CONCON
NC_035781.1	20944199	20944699	0.1908928571	0.2357142857	CONCON
NC_035781.1	22797135	22797635	0.2134166667	0.2033333333	CONCON
NC_035781.1	22797635	22798135	0.2452083333	0.2583333333	CONCON
NC_035781.1	22798135	22798635	0.1365	0.14	CONCON
NC_035781.1	22798635	22799135	0.2489583333	0.3083333333	CONCON
NC_035781.1	22799135	22799635	0.1521875	0.1875	CONCON
NC_035781.1	22799635	22800135	0.32	0.3	CONCON
NC_035781.1	22800135	22800635	0.2299166667	0.2233333333	CONCON
NC_035781.1	22800635	22801135	0.26015625	0.25625	CONCON
NC_035781.1	22801135	22801635	0.223375	0.23	CONCON
NC_035781.1	22801635	22802135	0.29890625	0.28125	CONCON
NC_035781.1	22802135	22802635	0.1584375	0.1625	CONCON
NC_035781.1	22802635	22803135	0.1955	0.2	CONCON
NC_035781.1	22803135	22803635	0.42	0.4	CONCON
NC_035781.1	22803635	22804135	0.2325	0.2333333333	CONCON
NC_035781.1	22804135	22804635	0.21875	0.25	CONCON
NC_035781.1	22804635	22805135	0.16825	0.17	CONCON
NC_035781.1	22805135	22805635	0.2245454545	0.2181818182	CONCON
NC_035781.1	22805635	22806135	0.22325	0.2	CONCON
NC_035781.1	22806135	22806635	0.247375	0.225	CONCON
NC_035781.1	22806635	22807135	0.2845192308	0.2730769231	CONCON
NC_035781.1	22807135	22807635	0.25375	0.23125	CONCON
NC_035781.1	22807635	22808135	0.23359375	0.26875	CONCON
NC_035781.1	22808135	22808635	0.08358333333	0.09	CONCON
NC_035781.1	22808635	22809135	0.1520833333	0.1833333333	CONCON
NC_035781.1	22809135	22809635	0.23275	0.2366666667	CONCON
NC_035781.1	22809635	22810135	0.1264583333	0.125	CONCON
NC_035781.1	22810135	22810635	0.19925	0.23	CONCON
NC_035781.1	22810635	22811135	0.18875	0.2166666667	CONCON
NC_035781.1	22811135	22811635	0.25375	0.3	CONCON
NC_035781.1	22811635	22812135	0.264375	0.275	CONCON
NC_035781.1	22812135	22812635	0.04875	0.05	CONCON
NC_035781.1	22812635	22813135	0.1278571429	0.1428571429	CONCON
NC_035781.1	22813135	22813635	0.1255	0.14	CONCON
NC_035781.1	22813635	22814135	0.114375	0.125	CONCON
NC_035781.1	22814135	22814635	0.1421875	0.1625	CONCON
NC_035781.1	22814635	22815135	0.04875	0.05	CONCON
NC_035781.1	22815135	22815635	0.20375	0.21	CONCON
NC_035781.1	22815635	22816135	0.20925	0.21	CONCON
NC_035781.1	22816135	22816635	0.3777272727	0.3909090909	CONCON
NC_035781.1	22816635	22817135	0.066171875	0.065625	CONCON
NC_035781.1	22817135	22817635	0.1730681818	0.1863636364	CONCON
NC_035781.1	22817635	22818135	0.23875	0.25	CONCON
NC_035781.1	22818135	22818635	0.48	0.5	CONCON
NC_035781.1	22818635	22819135	0.266875	0.275	CONCON
NC_035781.1	22819135	22819635	0.204609375	0.209375	CONCON
NC_035781.1	22819635	22820135	0.173	0.17	CONCON
NC_035781.1	22820135	22820635	0.4222727273	0.4	CONCON
NC_035781.1	22820635	22821135	0.3723214286	0.3642857143	CONCON
NC_035781.1	22821135	22821635	0.28625	0.2928571429	CONCON
NC_035781.1	22821635	22822135	0.18875	0.1833333333	CONCON
NC_035781.1	22822135	22822635	0.1555	0.1466666667	CONCON
NC_035781.1	22823635	22824135	0.3025	0.2666666667	CONCON
NC_035781.1	22824135	22824635	0.2725735294	0.2558823529	CONCON
NC_035781.1	22824635	22825135	0.2888888889	0.2666666667	CONCON
NC_035781.1	22825135	22825635	0.2735714286	0.2142857143	CONCON
NC_035781.1	22825635	22826135	0.33625	0.2833333333	CONCON
NC_035781.1	22826135	22826635	0.2452083333	0.2416666667	CONCON
NC_035781.1	22827135	22827635	0.3832142857	0.3571428571	CONCON
NC_035781.1	22827635	22828135	0.1748333333	0.1733333333	CONCON
NC_035781.1	22828135	22828635	0.09125	0.09285714286	CONCON
NC_035781.1	22828635	22829135	0.1509722222	0.1388888889	CONCON
NC_035781.1	22829135	22829635	0.2158823529	0.2117647059	CONCON
NC_035781.1	22829635	22830135	0.2257954545	0.2409090909	CONCON
NC_035781.1	22830135	22830635	0.2605	0.28	CONCON
NC_035781.1	22830635	22831135	0.2203125	0.225	CONCON
NC_035781.1	22831135	22831635	0.102	0.1	CONCON
NC_035781.1	22831635	22832135	0.15625	0.175	CONCON
NC_035781.1	22832135	22832635	0.11625	0.1125	CONCON
NC_035781.1	22832635	22833135	0.1525	0.1615384615	CONCON
NC_035781.1	22833135	22833635	0.177	0.19	CONCON
NC_035781.1	22833635	22834135	0.3186111111	0.3444444444	CONCON
NC_035781.1	22834135	22834635	0.245	0.2642857143	CONCON
NC_035781.1	22834635	22835135	0.201171875	0.190625	CONCON
NC_035781.1	22835135	22835635	0.20921875	0.21875	CONCON
NC_035781.1	22835635	22836135	0.1421875	0.1375	CONCON
NC_035781.1	22836135	22836635	0.1795192308	0.1961538462	CONCON
NC_035781.1	22836635	22837135	0.2292857143	0.2428571429	CONCON
NC_035781.1	23187558	23188058	0.08475609756	0.09268292683	CONCON
NC_035781.1	23188058	23188558	0.1447635135	0.1581081081	CONCON
NC_035781.1	23188558	23189058	0.1378365385	0.1596153846	CONCON
NC_035781.1	23189058	23189558	0.1373011364	0.1647727273	CONCON
NC_035781.1	23189558	23190058	0.1825595238	0.2404761905	CONCON
NC_035781.1	23191058	23191558	0.098046875	0.096875	CONCON
NC_035781.1	23191558	23192058	0.1522193878	0.1785714286	CONCON
NC_035781.1	23192058	23192558	0.2836363636	0.3727272727	CONCON
NC_035781.1	23192558	23193058	0.1469196429	0.1660714286	CONCON
NC_035781.1	23193058	23193558	0.1025	0.12	CONCON
NC_035781.1	23193558	23194058	0.1914204545	0.225	CONCON
NC_035781.1	23194058	23194558	0.1505769231	0.2076923077	CONCON
NC_035781.1	23194558	23195058	0.1554375	0.1975	CONCON
NC_035781.1	23195058	23195558	0.115875	0.145	CONCON
NC_035781.1	23195558	23196058	0.1064375	0.1125	CONCON
NC_035781.1	23196058	23196558	0.1296875	0.153125	CONCON
NC_035781.1	23196558	23197058	0.05286764706	0.05588235294	CONCON
NC_035781.1	23197058	23197558	0.07	0.07692307692	CONCON
NC_035781.1	23197558	23198058	0.140875	0.165	CONCON
NC_035781.1	23198058	23198558	0.1728125	0.2025	CONCON
NC_035781.1	23198558	23199058	0.3278571429	0.3642857143	CONCON
NC_035781.1	23199058	23199558	0.1462209302	0.176744186	CONCON
NC_035781.1	23199558	23200058	0.2170663265	0.2520408163	CONCON
NC_035781.1	23200058	23200558	0.3069921875	0.4046875	CONCON
NC_035781.1	23200558	23201058	0.1779464286	0.225	CONCON
NC_035781.1	23201558	23202058	0.2548897059	0.3132352941	CONCON
NC_035781.1	23202058	23202558	0.187016129	0.235483871	CONCON
